task_id,candidate_id,majority_gate,gate_count,layout_score,text_score,local_graphics_score,total_score,issue_count,single_round_issue_count
task_0275,gpt-5.6-terra__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0275,gpt-5.6-terra__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0275,gpt-5.6-terra__max,False,1,30.0,24.24,26.25,80.49,5,4
task_0275,gpt-5.6-terra__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0275,gpt-5.6-terra__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0275,gpt-5.6-terra__xhigh,False,0,30.0,28.75,18.75,77.5,5,2
task_0275,kimi-k3__high,False,0,30.0,38.12,30.0,98.12,1,0
task_0275,qwen3.8-max__xhigh,False,0,28.75,23.87,16.75,69.37,11,6
task_0277,claude-opus-5__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0277,claude-opus-5__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0277,claude-opus-5__max,True,3,0.0,0.0,0.0,0.0,0,0
task_0277,claude-opus-5__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0277,claude-opus-5__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0277,claude-sonnet-5__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0277,claude-sonnet-5__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0277,claude-sonnet-5__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0277,claude-sonnet-5__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0277,gpt-5.5__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0277,gpt-5.6-luna__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0277,gpt-5.6-luna__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0277,gpt-5.6-luna__max,True,3,0.0,0.0,0.0,0.0,0,0
task_0277,gpt-5.6-luna__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0277,gpt-5.6-luna__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0277,gpt-5.6-luna__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0277,gpt-5.6-sol__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0277,gpt-5.6-sol__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0277,gpt-5.6-sol__max,False,1,30.0,40.0,30.0,100.0,1,1
task_0277,gpt-5.6-sol__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0277,gpt-5.6-sol__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0277,gpt-5.6-sol__xhigh,True,2,0.0,0.0,0.0,0.0,0,0
task_0277,gpt-5.6-terra__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0277,gpt-5.6-terra__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0277,gpt-5.6-terra__max,False,0,30.0,40.0,27.51,97.51,4,2
task_0277,gpt-5.6-terra__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0277,gpt-5.6-terra__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0277,gpt-5.6-terra__xhigh,True,2,0.0,0.0,0.0,0.0,0,0
task_0277,kimi-k3__high,True,2,0.0,0.0,0.0,0.0,0,0
task_0277,qwen3.8-max__xhigh,False,1,30.0,33.38,26.25,89.63,3,2
task_0278,claude-opus-5__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0278,claude-opus-5__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0278,claude-opus-5__max,True,3,0.0,0.0,0.0,0.0,0,0
task_0278,claude-opus-5__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0278,claude-opus-5__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0278,claude-sonnet-5__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0278,claude-sonnet-5__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0278,claude-sonnet-5__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0278,claude-sonnet-5__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0278,gpt-5.5__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0278,gpt-5.6-luna__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0278,gpt-5.6-luna__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0278,gpt-5.6-luna__max,True,3,0.0,0.0,0.0,0.0,0,0
task_0278,gpt-5.6-luna__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0278,gpt-5.6-luna__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0278,gpt-5.6-luna__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0278,gpt-5.6-sol__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0278,gpt-5.6-sol__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0278,gpt-5.6-sol__max,True,3,0.0,0.0,0.0,0.0,0,0
task_0278,gpt-5.6-sol__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0278,gpt-5.6-sol__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0278,gpt-5.6-sol__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0278,gpt-5.6-terra__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0278,gpt-5.6-terra__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0278,gpt-5.6-terra__max,True,3,0.0,0.0,0.0,0.0,0,0
task_0278,gpt-5.6-terra__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0278,gpt-5.6-terra__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0278,gpt-5.6-terra__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0278,kimi-k3__high,False,0,28.75,37.0,27.5,93.25,4,1
task_0278,qwen3.8-max__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0282,claude-opus-5__high,False,1,28.75,36.25,22.5,87.5,4,3
task_0282,claude-opus-5__low,True,2,0.0,0.0,0.0,0.0,0,0
task_0282,claude-opus-5__max,True,3,0.0,0.0,0.0,0.0,0,0
task_0282,claude-opus-5__medium,False,1,28.75,36.25,26.25,91.25,3,2
task_0282,claude-opus-5__xhigh,False,1,28.75,40.0,20.0,88.75,5,3
task_0282,claude-sonnet-5__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0282,claude-sonnet-5__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0282,claude-sonnet-5__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0282,claude-sonnet-5__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0282,gpt-5.5__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0282,gpt-5.6-luna__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0282,gpt-5.6-luna__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0282,gpt-5.6-luna__max,True,3,0.0,0.0,0.0,0.0,0,0
task_0282,gpt-5.6-luna__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0282,gpt-5.6-luna__none,True,2,0.0,0.0,0.0,0.0,0,0
task_0282,gpt-5.6-luna__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0282,gpt-5.6-sol__high,False,1,28.75,24.0,26.25,79.0,7,3
task_0282,gpt-5.6-sol__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0282,gpt-5.6-sol__max,False,0,28.75,40.0,26.25,95.0,2,0
task_0282,gpt-5.6-sol__medium,True,2,0.0,0.0,0.0,0.0,0,0
task_0282,gpt-5.6-sol__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0282,gpt-5.6-sol__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0282,gpt-5.6-terra__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0282,gpt-5.6-terra__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0282,gpt-5.6-terra__max,True,2,0.0,0.0,0.0,0.0,0,0
task_0282,gpt-5.6-terra__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0282,gpt-5.6-terra__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0282,gpt-5.6-terra__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0282,kimi-k3__high,False,0,30.0,33.25,26.0,89.25,4,1
task_0282,qwen3.8-max__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0284,claude-opus-5__high,False,0,25.0,37.75,30.0,92.75,3,1
task_0284,claude-opus-5__low,True,2,0.0,0.0,0.0,0.0,0,0
task_0284,claude-opus-5__max,False,0,28.75,40.0,28.75,97.5,3,2
task_0284,claude-opus-5__medium,False,0,28.75,20.0,30.0,78.75,7,3
task_0284,claude-opus-5__xhigh,False,0,28.75,40.0,30.0,98.75,2,1
task_0284,claude-sonnet-5__high,False,0,25.75,38.75,23.75,88.25,6,1
task_0284,claude-sonnet-5__low,False,0,18.25,29.37,25.0,72.62,10,4
task_0284,claude-sonnet-5__medium,False,0,25.0,35.0,21.25,81.25,7,3
task_0284,claude-sonnet-5__xhigh,False,0,25.0,35.0,21.25,81.25,7,2
task_0284,gpt-5.5__medium,False,0,28.75,37.0,30.0,95.75,3,2
task_0284,gpt-5.6-luna__high,False,0,26.25,40.0,30.0,96.25,1,1
task_0284,gpt-5.6-luna__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0284,gpt-5.6-luna__max,False,0,26.25,40.0,30.0,96.25,1,0
task_0284,gpt-5.6-luna__medium,False,0,28.75,34.0,30.0,92.75,3,2
task_0284,gpt-5.6-luna__none,False,0,25.75,36.25,30.0,92.0,3,2
task_0284,gpt-5.6-luna__xhigh,False,0,30.0,28.25,30.0,88.25,4,1
task_0284,gpt-5.6-sol__high,False,0,25.0,38.75,27.5,91.25,5,3
task_0284,gpt-5.6-sol__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0284,gpt-5.6-sol__max,False,0,30.0,32.5,30.0,92.5,2,0
task_0284,gpt-5.6-sol__medium,False,0,30.0,36.25,30.0,96.25,2,1
task_0284,gpt-5.6-sol__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0284,gpt-5.6-sol__xhigh,False,0,18.25,32.5,30.0,80.75,5,3
task_0284,gpt-5.6-terra__high,False,0,30.0,36.24,30.0,96.24,3,0
task_0284,gpt-5.6-terra__low,False,0,30.0,36.25,30.0,96.25,1,0
task_0284,gpt-5.6-terra__max,False,0,25.0,40.0,29.0,94.0,3,2
task_0284,gpt-5.6-terra__medium,False,0,30.0,36.25,30.0,96.25,1,0
task_0284,gpt-5.6-terra__none,False,0,28.75,35.0,28.75,92.5,4,1
task_0284,gpt-5.6-terra__xhigh,False,0,28.75,40.0,27.5,96.25,4,2
task_0284,kimi-k3__high,True,2,0.0,0.0,0.0,0.0,0,0
task_0284,qwen3.8-max__xhigh,False,0,28.75,40.0,30.0,98.75,1,0
task_0285,claude-opus-5__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0285,claude-opus-5__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0285,claude-opus-5__max,True,3,0.0,0.0,0.0,0.0,0,0
task_0285,claude-opus-5__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0285,claude-opus-5__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0285,claude-sonnet-5__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0285,claude-sonnet-5__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0285,claude-sonnet-5__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0285,claude-sonnet-5__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0285,gpt-5.5__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0285,gpt-5.6-luna__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0285,gpt-5.6-luna__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0285,gpt-5.6-luna__max,True,3,0.0,0.0,0.0,0.0,0,0
task_0285,gpt-5.6-luna__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0285,gpt-5.6-luna__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0285,gpt-5.6-luna__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0285,gpt-5.6-sol__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0285,gpt-5.6-sol__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0285,gpt-5.6-sol__max,True,3,0.0,0.0,0.0,0.0,0,0
task_0285,gpt-5.6-sol__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0285,gpt-5.6-sol__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0285,gpt-5.6-sol__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0285,gpt-5.6-terra__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0285,gpt-5.6-terra__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0285,gpt-5.6-terra__max,True,3,0.0,0.0,0.0,0.0,0,0
task_0285,gpt-5.6-terra__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0285,gpt-5.6-terra__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0285,gpt-5.6-terra__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0285,kimi-k3__high,False,1,30.0,40.0,30.0,100.0,0,0
task_0285,qwen3.8-max__xhigh,False,1,30.0,21.5,27.12,78.62,7,5
task_0287,claude-opus-5__high,True,2,0.0,0.0,0.0,0.0,0,0
task_0287,claude-opus-5__low,True,2,0.0,0.0,0.0,0.0,0,0
task_0287,claude-opus-5__max,False,1,26.5,25.0,24.0,75.5,10,7
task_0287,claude-opus-5__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0287,claude-opus-5__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0287,claude-sonnet-5__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0287,claude-sonnet-5__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0287,claude-sonnet-5__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0287,claude-sonnet-5__xhigh,True,2,0.0,0.0,0.0,0.0,0,0
task_0287,gpt-5.5__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0287,gpt-5.6-luna__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0287,gpt-5.6-luna__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0287,gpt-5.6-luna__max,True,3,0.0,0.0,0.0,0.0,0,0
task_0287,gpt-5.6-luna__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0287,gpt-5.6-luna__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0287,gpt-5.6-luna__xhigh,False,0,30.0,35.0,30.0,95.0,2,0
task_0287,gpt-5.6-sol__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0287,gpt-5.6-sol__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0287,gpt-5.6-sol__max,False,0,30.0,40.0,27.5,97.5,2,0
task_0287,gpt-5.6-sol__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0287,gpt-5.6-sol__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0287,gpt-5.6-sol__xhigh,False,0,30.0,40.0,29.0,99.0,1,0
task_0287,gpt-5.6-terra__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0287,gpt-5.6-terra__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0287,gpt-5.6-terra__max,True,3,0.0,0.0,0.0,0.0,0,0
task_0287,gpt-5.6-terra__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0287,gpt-5.6-terra__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0287,gpt-5.6-terra__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0287,kimi-k3__high,False,1,30.0,34.37,23.62,87.99,4,2
task_0287,qwen3.8-max__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0291,claude-opus-5__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0291,claude-opus-5__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0291,claude-opus-5__max,True,3,0.0,0.0,0.0,0.0,0,0
task_0291,claude-opus-5__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0291,claude-opus-5__xhigh,True,2,0.0,0.0,0.0,0.0,0,0
task_0291,claude-sonnet-5__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0291,claude-sonnet-5__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0291,claude-sonnet-5__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0291,claude-sonnet-5__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0291,gpt-5.5__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0291,gpt-5.6-luna__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0291,gpt-5.6-luna__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0291,gpt-5.6-luna__max,True,3,0.0,0.0,0.0,0.0,0,0
task_0291,gpt-5.6-luna__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0291,gpt-5.6-luna__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0291,gpt-5.6-luna__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0291,gpt-5.6-sol__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0291,gpt-5.6-sol__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0291,gpt-5.6-sol__max,True,2,0.0,0.0,0.0,0.0,0,0
task_0291,gpt-5.6-sol__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0291,gpt-5.6-sol__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0291,gpt-5.6-sol__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0291,gpt-5.6-terra__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0291,gpt-5.6-terra__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0291,gpt-5.6-terra__max,True,2,0.0,0.0,0.0,0.0,0,0
task_0291,gpt-5.6-terra__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0291,gpt-5.6-terra__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0291,gpt-5.6-terra__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0291,kimi-k3__high,False,1,28.75,36.25,30.0,95.0,2,0
task_0291,qwen3.8-max__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0295,claude-opus-5__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0295,claude-opus-5__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0295,claude-opus-5__max,True,3,0.0,0.0,0.0,0.0,0,0
task_0295,claude-opus-5__medium,True,2,0.0,0.0,0.0,0.0,0,0
task_0295,claude-opus-5__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0295,claude-sonnet-5__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0295,claude-sonnet-5__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0295,claude-sonnet-5__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0295,claude-sonnet-5__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0295,gpt-5.5__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0295,gpt-5.6-luna__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0295,gpt-5.6-luna__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0295,gpt-5.6-luna__max,True,3,0.0,0.0,0.0,0.0,0,0
task_0295,gpt-5.6-luna__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0295,gpt-5.6-luna__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0295,gpt-5.6-luna__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0295,gpt-5.6-sol__high,False,1,30.0,38.75,29.25,98.0,2,1
task_0295,gpt-5.6-sol__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0295,gpt-5.6-sol__max,False,0,30.0,36.25,30.0,96.25,1,0
task_0295,gpt-5.6-sol__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0295,gpt-5.6-sol__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0295,gpt-5.6-sol__xhigh,False,0,30.0,30.62,30.0,90.62,3,3
task_0295,gpt-5.6-terra__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0295,gpt-5.6-terra__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0295,gpt-5.6-terra__max,True,3,0.0,0.0,0.0,0.0,0,0
task_0295,gpt-5.6-terra__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0295,gpt-5.6-terra__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0295,gpt-5.6-terra__xhigh,True,2,0.0,0.0,0.0,0.0,0,0
task_0295,kimi-k3__high,False,0,30.0,38.75,22.5,91.25,3,1
task_0295,qwen3.8-max__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0296,claude-opus-5__high,False,0,30.0,38.75,26.25,95.0,4,1
task_0296,claude-opus-5__low,False,0,30.0,35.0,26.25,91.25,5,1
task_0296,claude-opus-5__max,False,0,30.0,40.0,25.0,95.0,4,1
task_0296,claude-opus-5__medium,False,0,30.0,38.12,25.0,93.12,6,2
task_0296,claude-opus-5__xhigh,False,0,30.0,40.0,25.0,95.0,5,2
task_0296,claude-sonnet-5__high,False,0,30.0,32.5,15.0,77.5,10,2
task_0296,claude-sonnet-5__low,False,0,27.0,27.5,27.5,82.0,7,2
task_0296,claude-sonnet-5__medium,False,0,30.0,10.0,20.0,60.0,13,4
task_0296,claude-sonnet-5__xhigh,False,0,30.0,23.75,22.5,76.25,10,2
task_0296,gpt-5.5__medium,False,0,30.0,35.0,25.25,90.25,6,2
task_0296,gpt-5.6-luna__high,False,0,30.0,16.25,30.0,76.25,6,2
task_0296,gpt-5.6-luna__low,False,0,30.0,31.25,28.75,90.0,4,0
task_0296,gpt-5.6-luna__max,False,0,30.0,36.25,28.75,95.0,3,2
task_0296,gpt-5.6-luna__medium,False,0,30.0,40.0,27.5,97.5,3,1
task_0296,gpt-5.6-luna__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0296,gpt-5.6-luna__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0296,gpt-5.6-sol__high,False,0,30.0,40.0,28.0,98.0,2,2
task_0296,gpt-5.6-sol__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0296,gpt-5.6-sol__max,False,0,30.0,40.0,30.0,100.0,1,0
task_0296,gpt-5.6-sol__medium,False,0,30.0,31.25,29.0,90.25,4,1
task_0296,gpt-5.6-sol__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0296,gpt-5.6-sol__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0296,gpt-5.6-terra__high,False,0,30.0,31.25,26.25,87.5,6,1
task_0296,gpt-5.6-terra__low,False,0,30.0,28.25,26.5,84.75,7,3
task_0296,gpt-5.6-terra__max,False,0,30.0,28.75,28.75,87.5,4,1
task_0296,gpt-5.6-terra__medium,False,0,30.0,40.0,25.0,95.0,4,2
task_0296,gpt-5.6-terra__none,False,0,30.0,31.75,26.25,88.0,5,2
task_0296,gpt-5.6-terra__xhigh,False,0,30.0,38.75,27.5,96.25,3,2
task_0296,kimi-k3__high,False,0,30.0,40.0,30.0,100.0,0,0
task_0296,qwen3.8-max__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0301,claude-opus-5__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0301,claude-opus-5__low,True,2,0.0,0.0,0.0,0.0,0,0
task_0301,claude-opus-5__max,False,1,30.0,40.0,24.0,94.0,3,2
task_0301,claude-opus-5__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0301,claude-opus-5__xhigh,False,0,28.75,35.0,17.5,81.25,9,4
task_0301,claude-sonnet-5__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0301,claude-sonnet-5__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0301,claude-sonnet-5__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0301,claude-sonnet-5__xhigh,False,0,19.5,36.25,17.5,73.25,10,6
task_0301,gpt-5.5__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0301,gpt-5.6-luna__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0301,gpt-5.6-luna__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0301,gpt-5.6-luna__max,True,3,0.0,0.0,0.0,0.0,0,0
task_0301,gpt-5.6-luna__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0301,gpt-5.6-luna__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0301,gpt-5.6-luna__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0301,gpt-5.6-sol__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0301,gpt-5.6-sol__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0301,gpt-5.6-sol__max,False,0,30.0,40.0,30.0,100.0,0,0
task_0301,gpt-5.6-sol__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0301,gpt-5.6-sol__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0301,gpt-5.6-sol__xhigh,False,0,28.75,40.0,26.25,95.0,3,2
task_0301,gpt-5.6-terra__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0301,gpt-5.6-terra__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0301,gpt-5.6-terra__max,False,0,30.0,40.0,28.75,98.75,1,1
task_0301,gpt-5.6-terra__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0301,gpt-5.6-terra__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0301,gpt-5.6-terra__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0301,kimi-k3__high,False,1,30.0,40.0,30.0,100.0,0,0
task_0301,qwen3.8-max__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0303,claude-opus-5__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0303,claude-opus-5__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0303,claude-opus-5__max,True,3,0.0,0.0,0.0,0.0,0,0
task_0303,claude-opus-5__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0303,claude-opus-5__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0303,claude-sonnet-5__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0303,claude-sonnet-5__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0303,claude-sonnet-5__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0303,claude-sonnet-5__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0303,gpt-5.5__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0303,gpt-5.6-luna__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0303,gpt-5.6-luna__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0303,gpt-5.6-luna__max,True,3,0.0,0.0,0.0,0.0,0,0
task_0303,gpt-5.6-luna__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0303,gpt-5.6-luna__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0303,gpt-5.6-luna__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0303,gpt-5.6-sol__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0303,gpt-5.6-sol__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0303,gpt-5.6-sol__max,True,3,0.0,0.0,0.0,0.0,0,0
task_0303,gpt-5.6-sol__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0303,gpt-5.6-sol__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0303,gpt-5.6-sol__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0303,gpt-5.6-terra__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0303,gpt-5.6-terra__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0303,gpt-5.6-terra__max,True,3,0.0,0.0,0.0,0.0,0,0
